iter,ns,epot,ekin,etot,T,t
1,1e-06,5.2876312351206245,8.34605849180032,13.633689726920945,279.9951788496197,0.8640563488006592
2,2e-06,5.238399531826193,8.37351633961818,13.611915871444372,280.91634002026575,0.9532003402709961
3,3e-06,5.17929385364728,8.404378372284171,13.583672225931451,281.9517054402981,1.0410137176513672
4,4e-06,5.104397726967003,8.459497840694342,13.563895567661344,283.80086398990136,1.1622507572174072
5,4.9999999999999996e-06,5.009512280582033,8.371939355367555,13.381451635949588,280.8634350486878,1.2504534721374512
6,6e-06,4.884939121322587,8.692186357071535,13.577125478394121,291.6071431842413,1.3409888744354248
7,7e-06,4.738894208399717,9.163521126963085,13.902415335362802,307.4195728866554,1.4300799369812012
8,8e-06,4.572787509068924,9.232527353189102,13.805314862258026,309.73460706391086,1.5190505981445312
9,9e-06,4.378161826168595,9.12935699347495,13.507518819643545,306.27342795181573,1.6098308563232422
10,9.999999999999999e-06,4.175894014752698,9.415123335481631,13.59101735023433,315.86037227025923,1.7013447284698486
11,1.1e-05,3.9441419819389285,9.6634133871806,13.60755536911953,324.1900547785157,1.7922866344451904
12,1.2e-05,3.682594697198631,9.898351193694456,13.580945890893087,332.0717935918743,1.9146440029144287
13,1.3e-05,3.416849660691131,10.487842696170294,13.904692356861425,351.8481681318099,2.0064890384674072
14,1.4e-05,3.1411216285863297,10.79286763183828,13.93398926042461,362.0812034621829,2.0975286960601807
15,1.4999999999999999e-05,2.855720467836118,10.928297193255544,13.784017661091662,366.6246204904492,2.1882190704345703
16,1.6e-05,2.577837920907699,11.502627770393689,14.080465691301388,385.8923733851347,2.305431842803955
17,1.7e-05,2.2933430634082335,11.719363294485836,14.01270635789407,393.1634585196167,2.3985791206359863
18,1.8e-05,2.024749517422645,12.284855938050026,14.30960545547267,412.1347147153956,2.488478660583496
19,1.8999999999999998e-05,1.7771388697970618,12.548240747756685,14.325379617553747,420.97079907456254,2.579190731048584
20,1.9999999999999998e-05,1.5536659689276995,12.952659106480983,14.506325075408682,434.53830411809037,2.6695685386657715
21,2.1e-05,1.3470665116222733,13.321897065743485,14.668963577365759,446.9255703400255,2.7605416774749756
22,2.2e-05,1.176994457877914,13.718062846510449,14.895057304388363,460.2162163076909,2.8538689613342285
23,2.3e-05,1.0271488657329098,14.28346468913333,15.31061355486624,479.1844262959903,2.9488344192504883
24,2.4e-05,0.8828227758213494,14.472240025838868,15.355062801660218,485.5174976751561,3.042323350906372
25,2.4999999999999998e-05,0.7576163689017559,14.707014492260315,15.464630861162071,493.39375672361354,3.135786533355713
26,2.6e-05,0.640295049308385,14.637143809250691,15.277438858559076,491.0497215835717,3.229950428009033
