iter,ns,epot,ekin,etot,T,t
1,1e-06,16.686378540264442,10.902342346903026,27.58872088716747,365.75388230264144,0.8688318729400635
2,2e-06,16.39600244624642,11.279762300531008,27.67576474677743,378.4156396484957,0.9579112529754639
3,3e-06,16.06547146376882,11.45280510148121,27.51827656525003,384.22091288595175,1.0614008903503418
4,4e-06,15.70273947961585,12.031384569243471,27.73412404885932,403.6312083821995,1.1673343181610107
5,4.9999999999999996e-06,15.309368849664025,12.159773835763701,27.469142685427727,407.93843624035804,1.255584955215454
6,6e-06,14.913529318045303,12.558583935673706,27.47211325371901,421.31779433628355,1.34621262550354
7,7e-06,14.538844053920718,12.840336430991812,27.37918048491253,430.7700813524153,1.4354393482208252
8,8e-06,14.19330337850848,13.02794143024531,27.221244808753788,437.06389002517653,1.524695873260498
9,9e-06,13.877370700882263,13.414333157887542,27.291703858769807,450.02663417482404,1.6161201000213623
10,9.999999999999999e-06,13.612409618595585,13.531033023846762,27.143442642442345,453.94170377002047,1.7071449756622314
11,1.1e-05,13.393807321993735,13.844730584727106,27.238537906720843,464.4656900025247,1.7983956336975098
12,1.2e-05,13.21724714024121,14.177681788145374,27.394928928386584,475.63560114571686,1.9206600189208984
13,1.3e-05,13.087331730266019,14.223596157139495,27.310927887405512,477.1759452459777,2.0124378204345703
14,1.4e-05,13.00473905476086,14.370172614390476,27.374911669151338,482.093320484056,2.103510856628418
15,1.4999999999999999e-05,12.969130023556843,14.638073657577817,27.60720368113466,491.0809163144632,2.214987277984619
16,1.6e-05,12.991466659784782,14.639739396074201,27.631206055858982,491.1367988305838,2.311650276184082
17,1.7e-05,13.043460875518791,14.640919680748299,27.68438055626709,491.1763952483111,2.4049370288848877
18,1.8e-05,13.141106693504724,14.328038125385502,27.46914481889023,480.6797845261813,2.4947099685668945
19,1.8999999999999998e-05,13.26287718315939,14.379582487037691,27.64245967019708,482.4090047052243,2.585617780685425
20,1.9999999999999998e-05,13.415600063300328,14.573902208334108,27.989502271634436,488.9280801672346,2.676137685775757
21,2.1e-05,13.603674695009122,14.413151562406538,28.01682625741566,483.53518651559034,2.766892671585083
22,2.2e-05,13.821501011737022,14.3206195741082,28.14212058584522,480.43090553812556,2.860422372817993
23,2.3e-05,14.079271315248716,13.957629214620045,28.03690052986876,468.25323499754325,2.9548964500427246
24,2.4e-05,14.337558677750403,13.681511374588522,28.019070052338925,458.9899804829538,3.0487444400787354
25,2.4999999999999998e-05,14.591382486006799,13.290375226814358,27.881757712821155,445.86806961231065,3.1419360637664795
26,2.6e-05,14.856429606219331,12.889987086911784,27.746416693131117,432.43577112657294,3.2378227710723877
27,2.7e-05,15.107303534159858,12.451682971273524,27.55898650543338,417.73146017916827,3.333848237991333
28,2.8e-05,15.334068041443583,12.436907156765539,27.770975198209122,417.235758306257,3.4290342330932617
29,2.9e-05,15.532116453797348,12.48416305129123,28.016279505088576,418.82110816360813,3.519597291946411
30,2.9999999999999997e-05,15.678632763068503,12.324198297002235,28.00283106007074,413.4545797561226,3.6107516288757324
31,3.1e-05,15.747679792007165,12.373613691836425,28.12129348384359,415.1123769460317,3.7005615234375
32,3.2e-05,15.728823447330626,12.443610716843661,28.172434164174287,417.4606506317598,3.7886624336242676
33,3.2999999999999996e-05,15.604937905803876,12.52045536866897,28.125393274472845,420.038649821749,3.8781471252441406
34,3.4e-05,15.406181138006431,12.667663838014738,28.07384497602117,424.9772279233933,3.967958450317383
35,3.5e-05,15.15367712194893,13.07579951532581,28.22947663727474,438.6694422873228,4.053452014923096
36,3.6e-05,14.82514951734217,13.300546890050727,28.125696407392898,446.2093105309866,4.140027761459351
37,3.7e-05,14.44103259673183,13.492953268352228,27.933985865084058,452.6641967934378,4.227603435516357
38,3.7999999999999995e-05,14.037069873897867,14.008701658826725,28.045771532724594,469.9666231991699,4.3204429149627686
39,3.9e-05,13.640563918262531,14.277940076973263,27.918503995235795,478.9990855424654,4.4137282371521
40,3.9999999999999996e-05,13.25847694418623,14.720799451993237,27.979276396179465,493.8562172095598,4.505331754684448
41,4.1e-05,12.884035692626988,15.124853744620296,28.008889437247284,507.41150849348975,4.596649169921875
42,4.2e-05,12.533196355960857,15.493417259658404,28.02661361561926,519.7761483305967,4.700481176376343
43,4.2999999999999995e-05,12.245724521489027,15.646791085721805,27.892515607210832,524.9215630076761,4.790467023849487
44,4.4e-05,12.032741131702906,15.642071223223656,27.674812354926562,524.7632201509117,4.882830619812012
45,4.4999999999999996e-05,11.893727720602573,15.858561893518539,27.75228961412111,532.0260908830115,4.991841793060303
46,4.6e-05,11.850272248408348,16.010685080098312,27.86095732850666,537.1295488656538,5.081602573394775
