iter,ns,epot,ekin,etot,T,t
1,1e-06,5.40828449236554,6.7757887410291975,12.184073233394738,227.31546660685686,0.8656978607177734
2,2e-06,5.540665285242742,6.7453484152828835,12.286013700525626,226.29424869184302,0.9549427032470703
3,3e-06,5.72125623503042,6.4117218175653505,12.132978052595771,215.10167929052787,1.0426762104034424
4,4e-06,5.922750205458424,6.452878299369745,12.37562850482817,216.48240487434256,1.1640040874481201
5,4.9999999999999996e-06,6.134798817437982,6.289812959414144,12.424611776852126,211.01185742132634,1.2521865367889404
6,6e-06,6.3524660858914395,5.979773863262338,12.332239949153777,200.61060606864456,1.3427503108978271
7,7e-06,6.561751074688239,5.915088598552346,12.476839673240585,198.4405323411236,1.4318926334381104
8,8e-06,6.745270543885626,5.7494145375000505,12.494685081385676,192.882467009967,1.5207223892211914
9,9e-06,6.885282677214965,5.425071687825722,12.310354365040688,182.00135057729634,1.6120026111602783
10,9.999999999999999e-06,6.9865119121081865,5.4939127282505185,12.480424640358706,184.31084306945561,1.703355312347412
11,1.1e-05,7.0408243150036665,5.511870932153702,12.552695247157368,184.9133083551506,1.7944223880767822
12,1.2e-05,7.026360015017442,5.68417574885003,12.710535763867473,190.69382355462324,1.9167194366455078
13,1.3e-05,6.962090288912883,5.432259449827166,12.394349738740049,182.24248700224473,2.00852108001709
14,1.4e-05,6.836902844627122,5.529874505614439,12.366777350241561,185.51729570750666,2.0996437072753906
15,1.4999999999999999e-05,6.6510802259832875,5.740489849193053,12.39157007517634,192.5830598465557,2.190282106399536
16,1.6e-05,6.4011846326407404,5.728466661279351,12.129651293920091,192.17970362115338,2.3075578212738037
17,1.7e-05,6.112326176038245,6.036247127708881,12.148573303747126,202.5051820285982,2.4008419513702393
18,1.8e-05,5.77173215771098,6.142771671346547,11.914503829057526,206.07888794942363,2.490518808364868
19,1.8999999999999998e-05,5.411475197951232,6.45150679571675,11.862981993667981,216.4363934054569,2.581397533416748
20,1.9999999999999998e-05,5.031293473661801,6.81566720451982,11.84696067818162,228.65331698596393,2.671675443649292
21,2.1e-05,4.648241125104208,7.189956834765496,11.838197959869705,241.2100576396698,2.7627062797546387
22,2.2e-05,4.284713027668236,7.263775296011274,11.54848832367951,243.68653360484805,2.855994701385498
23,2.3e-05,3.958897665420448,7.434594363133542,11.39349202855399,249.41720459125608,2.9509007930755615
24,2.4e-05,3.6531109109323587,7.78757489362498,11.440685804557338,261.2590634594252,3.044435977935791
25,2.4999999999999998e-05,3.3752639335464867,7.995230571187749,11.370494504734236,268.22553615254725,3.1378676891326904
26,2.6e-05,3.123963558364519,8.392335353954563,11.516298912319082,281.54768394028093,3.232592821121216
27,2.7e-05,2.906467370357735,8.528483030474646,11.434950400832381,286.1151924324216,3.3290061950683594
28,2.8e-05,2.7159653359227107,8.429725183605644,11.145690519528355,282.8020451516955,3.423994302749634
29,2.9e-05,2.550837353503823,8.524486736901718,11.075324090405541,285.98112400541663,3.515227794647217
30,2.9999999999999997e-05,2.416516771489773,8.335583331425555,10.752100102915328,279.6437561504507,3.605757713317871
31,3.1e-05,2.2970503674877065,8.410730146589355,10.707780514077061,282.16479598888935,3.6959176063537598
32,3.2e-05,2.191074356240936,8.700685129765294,10.89175948600623,291.8922616485714,3.7839226722717285
33,3.2999999999999996e-05,2.099198043872411,8.968899648649352,11.068097692521762,300.8903740220694,3.8730993270874023
34,3.4e-05,2.0124278328416576,9.134943510121184,11.147371342962842,306.4608454889736,3.963369131088257
35,3.5e-05,1.91934083742583,9.108290391733604,11.027631229159434,305.56668153635303,4.0495147705078125
36,3.6e-05,1.8119785988597918,9.076663351438807,10.888641950298599,304.5056514929468,4.135852098464966
37,3.7e-05,1.7058292024207837,9.047239581369874,10.753068783790658,303.5185371837223,4.223217010498047
38,3.7999999999999995e-05,1.5958029050964093,9.427868861545235,11.023671766641645,316.2879616351334,4.315147161483765
39,3.9e-05,1.472030039189871,9.497541171438762,10.969571210628633,318.62534171564323,4.408339262008667
40,3.9999999999999996e-05,1.3521762474856391,9.727267909411982,11.07944415689762,326.3322585972521,4.500182151794434
41,4.1e-05,1.2428782027609184,9.52650489947824,10.769383102239159,319.597022446198,4.591393232345581
42,4.2e-05,1.14524973039347,9.60704026110369,10.75228999149716,322.2988382798865,4.6955907344818115
43,4.2999999999999995e-05,1.0569766932356437,9.960551584131494,11.017528277367138,334.1585042783673,4.785905122756958
44,4.4e-05,0.9731649135163423,9.913743164928686,10.886908078445028,332.5881664093918,4.877786636352539
45,4.4999999999999996e-05,0.8859982988060473,10.016660589329323,10.90265888813537,336.04085999884,4.986769437789917
46,4.6e-05,0.8124383301096909,10.337893665612011,11.150331995721702,346.81764915440976,5.0774617195129395
47,4.7e-05,0.76411852814193,10.50349834397989,11.26761687212182,352.37338682189716,5.169471979141235
48,4.8e-05,0.7431173775822568,10.412082590441955,11.155199968024212,349.30655350331045,5.260936498641968
49,4.9e-05,0.7362643217096121,10.566407249448254,11.302671571157866,354.4838669072157,5.350578308105469
50,4.9999999999999996e-05,0.7371743449569088,10.407625165657002,11.144799510613911,349.1570149575289,5.440424203872681
51,5.1e-05,0.7536881844594436,10.19176616428862,10.945454348748063,341.9153355763192,5.531892776489258
52,5.2e-05,0.784280941464452,10.257578152919601,11.041859094384053,344.12320885509916,5.624677658081055
53,5.3e-05,0.8240867558048084,10.089239463588537,10.913326219393346,338.47575006088283,5.715942621231079
54,5.4e-05,0.8778895407459419,9.93744190752358,10.815331448269522,333.38321639351153,5.809030771255493
55,5.4999999999999995e-05,0.9260753692022181,9.758571469546471,10.684646838748689,327.38243646589484,5.900330305099487
56,5.6e-05,0.9611568512946178,9.74407687749152,10.705233728786137,326.896169098039,5.992861032485962
57,5.6999999999999996e-05,0.9881501278518403,9.841849206880905,10.829999334732745,330.1762540484166,6.083382844924927
58,5.8e-05,0.9945883854822366,9.990295942794917,10.984884328277154,335.156373755548,6.178318977355957
59,5.9e-05,0.9751456626794948,10.00499233167687,10.980137994356365,335.6494110422491,6.274938583374023
60,5.9999999999999995e-05,0.9475698405277875,9.986853856499037,10.934423697026824,335.04089798108777,6.364417314529419
61,6.1e-05,0.9204469120837668,10.061986570229738,10.982433482313505,337.56146474193093,6.455831289291382
62,6.2e-05,0.8971060605666317,9.83416930598568,10.731275366552312,329.9186072530079,6.548980236053467
63,6.3e-05,0.8542772300187238,9.862033928728533,10.716311158747256,330.8534149872368,6.641290903091431
64,6.4e-05,0.7985939909603736,10.0053418936216,10.803935884581973,335.66113821374324,6.811098098754883
65,6.5e-05,0.7533710790610311,9.968260176109228,10.721631255170259,334.41711360774167,6.905471086502075
66,6.599999999999999e-05,0.7179618454525318,10.123655920848508,10.84161776630104,339.63036000225134,6.997091293334961
67,6.7e-05,0.6988711526670102,9.929736680221446,10.628607832888456,333.12471994292264,7.087069034576416
68,6.8e-05,0.6936029837775912,9.768233951981742,10.461836935759333,327.7065952889193,7.183811187744141
69,6.9e-05,0.6902705830392399,9.51185018581113,10.20212076885037,319.1053832876367,7.2756874561309814
70,7e-05,0.6829148796545716,9.61198565791367,10.294900537568243,322.4647474052124,7.368117570877075
71,7.099999999999999e-05,0.6836287486394443,9.876345465734008,10.559974214373453,331.33354118901195,7.461673736572266
72,7.2e-05,0.683922450466639,10.19445327231671,10.87837572278335,342.0054831943418,7.5571043491363525
73,7.3e-05,0.690959738294314,10.374731163092665,11.06569090138698,348.0534806197178,7.6503822803497314
74,7.4e-05,0.7006023167314428,10.180256425155623,10.880858741887065,341.5292046295708,7.746045351028442
75,7.5e-05,0.7080874565093964,9.812028744824367,10.520116201333764,329.17583143993596,7.841086149215698
76,7.599999999999999e-05,0.7087824963834901,9.605019730372671,10.313802226756161,322.23105312549797,7.934370279312134
77,7.7e-05,0.7112072842806008,9.52040184230033,10.231609126580931,319.39227590772873,8.029438495635986
78,7.8e-05,0.7049284538440048,9.570770814350979,10.275699268194984,321.082063889882,8.124752521514893
79,7.9e-05,0.6794683409082651,9.422510465375481,10.101978806283746,316.108197127687,8.222236156463623
80,7.999999999999999e-05,0.6528817709498753,9.718368176383905,10.37124994733378,326.03368863834777,8.343475818634033
81,8.099999999999999e-05,0.6013746793876287,9.603899317246672,10.2052739966343,322.1934652900056,8.440833806991577
82,8.2e-05,0.5376689295298576,9.735979354944114,10.273648284473971,326.6245118509532,8.532515048980713
83,8.3e-05,0.44128583439327507,10.07322051887732,10.514506353270596,337.9383434163205,8.62796425819397
84,8.4e-05,0.3278921518492659,10.26070386495018,10.588596016799446,344.22807084473106,8.723918437957764
85,8.499999999999999e-05,0.20566829837479084,10.499922205327756,10.705590503702547,352.25341383315293,8.82017993927002
86,8.599999999999999e-05,0.0851823028709191,10.668049754702507,10.753232057573426,357.8937892634211,8.915756940841675
87,8.7e-05,-0.03113139589252434,10.757700455664597,10.726569059772073,360.9014082580083,9.01459550857544
88,8.8e-05,-0.17011160740406694,10.785578400898157,10.61546679349409,361.8366629377232,9.11506175994873
89,8.9e-05,-0.3196566976236461,10.994342845973206,10.67468614834956,368.84033277704407,9.242435693740845
90,8.999999999999999e-05,-0.4874955391393101,11.20515010982552,10.71765457068621,375.91253549442473,9.340651035308838
91,9.099999999999999e-05,-0.6555701361131501,11.550893553260522,10.895323417147372,387.51160317119394,9.439231395721436
92,9.2e-05,-0.8356500596567251,11.43843142023837,10.602781360581645,383.7387018573242,9.533794403076172
93,9.3e-05,-1.0169822151112289,11.571355026303543,10.554372811192314,388.19804861245655,9.630073547363281
94,9.4e-05,-1.1959052338897465,11.802149529686208,10.606244295796461,395.9407870938159,9.726315975189209
95,9.499999999999999e-05,-1.3791719169952152,12.36543292428056,10.986261007285345,414.8379269793579,9.821559190750122
96,9.6e-05,-1.5419771004227822,12.439862384953003,10.89788528453022,417.33490087106213,9.916261196136475
97,9.7e-05,-1.677903335959451,12.564384536260626,10.886481200301175,421.51239400274477,10.017473459243774
98,9.8e-05,-1.7979616672342598,12.970686995763131,11.172725328528871,435.14310722230965,10.112654447555542
99,9.9e-05,-1.8930416503484064,13.416840788630346,11.52379913828194,450.1107606542886,10.207777500152588
100,9.999999999999999e-05,-1.9574240647686914,13.48117863487272,11.523754570104028,452.2691791200986,10.303548097610474
101,0.000101,-2.013460943123043,13.226103027919251,11.212642084796208,443.71185349635914,10.398070335388184
102,0.000102,-2.0479258240215117,13.552726325439576,11.504800501418064,454.6694748328864,10.493796825408936
103,0.000103,-2.061436814020354,13.56977079606552,11.508333982045166,455.24128601848935,10.590447425842285
104,0.000104,-2.0626278441132406,13.443501768860422,11.380873924747181,451.00518835751643,10.686582803726196
105,0.00010499999999999999,-2.0475032242382927,13.710931999810171,11.663428775571878,459.97698928823553,10.784307718276978
106,0.000106,-2.0134219206678416,13.489350966145533,11.475929045477692,452.5433460647226,10.88038420677185
107,0.000107,-1.9657244484207474,13.51694581741612,11.551221368995373,453.46910345360595,10.97821569442749
108,0.000108,-1.9115358173096269,13.696208236737718,11.784672419428091,459.4830336469156,11.073553800582886
109,0.00010899999999999999,-1.827780310190569,13.487371217279978,11.65959090708941,452.47692906821663,11.168040037155151
110,0.00010999999999999999,-1.736344002566204,13.361028733722204,11.624684731156,448.2383670793666,11.301692962646484
111,0.000111,-1.6399786988044305,13.184283938243649,11.544305239439218,442.3088986159743,11.399455785751343
112,0.000112,-1.5462106053903621,13.15027397546669,11.604063370076329,441.16792582986704,11.49437165260315
113,0.000113,-1.4708287290989475,13.234501550266048,11.7636728211671,443.9936087427277,11.591774463653564
114,0.00011399999999999999,-1.3889405161887503,12.98410567404642,11.59516515785767,435.59327962758886,11.688375473022461
115,0.00011499999999999999,-1.3351784595033998,12.971012492859758,11.635834033356359,435.15402706164156,11.785681009292603
116,0.000116,-1.3037117254131712,12.68440985268269,11.380698127269518,425.53902645099504,11.88389801979065
117,0.000117,-1.320028701993552,12.715077486683787,11.395048784690236,426.5678701471503,11.982176303863525
118,0.000118,-1.351243859820574,12.99400267345482,11.642758813634247,435.92530607122717,12.07819676399231
119,0.00011899999999999999,-1.399767165200295,13.447918914376126,12.048151749175831,451.15337560661004,12.17467474937439
120,0.00011999999999999999,-1.459900367288233,13.40216357633888,11.942263209050648,449.6183667075411,12.271949529647827
121,0.000121,-1.5014473940552993,13.382647690681347,11.881200296626048,448.9636440141334,12.369172096252441
122,0.000122,-1.5580691348673206,13.407157318351459,11.849088183484138,449.78589772704146,12.468280792236328
123,0.00012299999999999998,-1.613143565552118,13.549806708686607,11.936663143134489,454.57152696734926,12.567180395126343
124,0.000124,-1.6631280258425267,13.40672585761304,11.743597831770513,449.7714229990319,12.663258790969849
125,0.000125,-1.691062261617816,13.260893066627933,11.569830805010117,444.8789964201707,12.758803367614746
126,0.000126,-1.7028271399555663,13.247819965794982,11.544992825839415,444.44041751379984,12.855192184448242
127,0.000127,-1.6933938511827336,13.31775204991636,11.624358198733626,446.78651255017286,12.952395915985107
128,0.000128,-1.6815059043328588,13.022954711406287,11.341448807073428,436.89659462045626,13.060971021652222
129,0.000129,-1.668778895422827,13.099479112666945,11.430700217244118,439.4638499827795,13.16869568824768
130,0.00013,-1.6329693485123755,13.172471190343995,11.539501841831619,441.9126022727221,13.276933908462524
131,0.00013099999999999999,-1.5971110867945075,13.6804832899783,12.083372203183792,458.9554901023035,13.411188125610352
132,0.00013199999999999998,-1.5337631527568636,13.264789007328304,11.73102585457144,445.0096981896658,13.564051866531372
133,0.000133,-1.4502765248945515,13.027575399016062,11.57729887412151,437.0516103389512,13.671478748321533
134,0.000134,-1.3717943909211918,13.150007681698701,11.77821329077751,441.1589921552148,13.782636404037476
135,0.000135,-1.2808583652459617,13.209858933460417,11.929000568214455,443.1668934846698,13.889307975769043
136,0.000136,-1.1705492422127044,13.203535410077249,12.032986167864545,442.9547507034552,13.997657775878906
137,0.000137,-1.0604642561823532,13.229103525840442,12.168639269658089,443.8125147789163,14.106226921081543
138,0.000138,-0.9327798735045079,13.218793827677434,12.286013954172926,443.46664303791744,14.21519422531128
139,0.000139,-0.8062833964603691,13.320993405681167,12.514710009220797,446.8952541780891,14.325653314590454
