,iter,ns,epot,ekin,etot,T,t
580,58100,0.05810000000000001,-24.672088594617573,7.177858434428514,-17.494230160189062,240.80417817339526,1935.6175706386566
590,59100,0.059099999999999986,-22.271209456491352,9.758826614967326,-12.512382841524026,327.3909961336488,1966.072429895401
600,60100,0.0601,-30.237960745096515,11.027744232636799,-19.21021651245972,369.96088893440697,1996.6016747951508
610,61100,0.0611,-28.25871150518061,6.601314511536477,-21.657396993644127,221.46217152877185,2027.0811080932615
620,62100,0.0621,-25.012435819066507,8.399776285805311,-16.612659533261194,281.7973137561281,2057.6604611873627
630,63100,0.06309999999999999,-27.636586212197148,12.215583116073626,-15.421003096123524,409.81073673252433,2088.2198932170872
640,64100,0.06409999999999999,-31.01331673206641,15.146699365546727,-15.866617366519687,508.14438959471687,2118.88081741333
650,65100,0.0651,-26.530740444419138,5.703643308592556,-20.827097135826584,191.34692500092027,2149.478970527649
660,66100,0.0661,-24.67054395816725,13.412888035387947,-11.25765592277931,449.97815292668383,2180.087596654892
670,67100,0.06709999999999999,-20.747979107376004,7.829706826367174,-12.918272281008832,262.6725136593034,2210.646610498429
680,68100,0.0681,-25.87533845142168,9.113946600907123,-16.761391850514556,305.7564371318483,2241.184631109237
690,69100,0.0691,-30.499360796369142,13.915178553658244,-16.584182242710895,466.82909204192396,2271.834288597107
700,70100,0.0701,-29.93392047242653,6.158027172857428,-23.775893299569105,206.59068245435986,2302.291551113129
710,71100,0.0711,-26.157146912168635,11.253969976587591,-14.903176935581046,377.55035379379206,2332.848090648651
720,72100,0.0721,-19.49500675706535,11.931749602242348,-7.563257154823002,400.28863530623033,2363.271457433701
730,73100,0.0731,-18.783945371977648,16.091877988333536,-2.692067383644116,539.8534241997384,2393.9052798748016
740,74100,0.0741,-19.910364134704107,14.404086301591056,-5.50627783311305,483.2310633985714,2424.394573926925
750,75100,0.0751,-24.859898433935882,12.914982271721186,-11.9449161622147,433.274314403973,2454.9925954341893
760,76100,0.0761,-22.46150193419274,19.950335550699908,-2.5111663834928315,669.2977021567933,2485.509396314621
770,77100,0.0771,-14.93304066560271,15.451324396976087,0.5182837313733764,518.3640088606173,2515.9852921962743
