,iter,ns,epot,ekin,etot,T,t
0,100,0.0001,-32.06527459185904,18.26418404499861,-13.80109054686042,612.7303664653142,4.826170921325684
10,1100,0.0011,-30.602337568737262,9.678478486212397,-20.923859082524867,324.6954616243865,50.7487621307373
20,2100,0.0021,-34.15989231789294,9.251631955104342,-24.9082603627886,310.3755319310639,92.9759578704834
30,3100,0.0031000000000000003,-35.26204200232182,14.776350744153905,-20.485691258167922,495.71986266557184,137.43169569969177
40,4100,0.0041,-28.828108727483915,6.718751466669098,-22.109357260814814,225.4019691336196,182.21504878997803
50,5100,0.0051,-32.6507958702849,7.272919044142466,-25.37787682614244,243.9932898294616,227.63426995277405
60,6100,0.0061,-31.050657594506397,12.861206633319876,-18.189450961186523,431.4702389225084,276.09259796142584
70,7100,0.007099999999999999,-34.01591212932564,6.425550579048383,-27.59036155027725,215.56560924602897,315.55338025093084
80,8100,0.0081,-32.28111387038267,9.231218557288882,-23.049895313093785,309.69069932680117,360.2782459259033
90,9100,0.0091,-25.94640682026038,8.019299430094971,-17.927107390165407,269.0330028700469,404.8381519317627
100,10100,0.0101,-31.592920495697093,10.936495074863329,-20.65642542083377,366.8996446026352,449.4908788204193
110,11100,0.0111,-31.35928801037641,10.64903560538003,-20.710252404996385,357.2558989172834,486.3550910949707
120,12100,0.0121,-29.95251299219561,12.085653633236667,-17.86685935895894,405.4518374005205,518.2991678714752
130,13100,0.0131,-31.820055634086145,13.356949798314536,-18.463105835771614,448.10152616816185,548.6456985473633
140,14100,0.014099999999999996,-32.54845610632604,12.039983884483602,-20.508472221842442,403.9196998672532,579.0601890087128
150,15100,0.0151,-30.51669188128824,8.733599233914411,-21.783092647373827,292.99647035822295,609.6323125362396
160,16100,0.0161,-28.600838122615606,9.44435370265275,-19.15648441996285,316.84099826179266,640.3281600475311
170,17100,0.017099999999999997,-28.497591709453683,9.38541540496685,-19.112176304486834,314.86372489163006,670.7998762130737
180,18100,0.0181,-33.000431681954645,10.405044001601244,-22.595387680353408,349.0704215683091,701.2311453819275
190,19100,0.0191,-38.30682379425927,7.744578717460282,-30.562245076798984,259.81661945464003,731.6510262489319
200,20100,0.0201,-32.634048246080454,10.145887914356763,-22.488160331723684,340.37620320532056,762.0717289447784
210,21100,0.0211,-31.27513398625221,8.70114957290891,-22.573984413343304,291.9078428766673,792.6607105731964
220,22100,0.0221,-36.64103063469192,8.762528594147456,-27.878502040544454,293.9669981109837,823.2720744609833
230,23100,0.0231,-35.411231160662744,10.788581974722511,-24.622649185940233,361.9374274112726,853.7898807525635
240,24100,0.0241,-31.639404018935817,7.119908566197023,-24.519495452738795,238.86006482507298,884.3881096839905
250,25100,0.0251,-33.28233138217743,6.709987176078185,-26.57234420609925,225.10794302370144,914.856877565384
260,26100,0.0261,-29.139144563866292,9.63093126357889,-19.508213300287398,323.10033823552584,945.357096195221
270,27100,0.0271,-27.858730845713033,10.72658923938754,-17.132141606325494,359.85768317816587,975.8561522960664
280,28100,0.0281,-30.601491457360385,10.531651942713216,-20.069839514647164,353.31788917834984,1006.3621854782104
290,29100,0.0291,-35.82531762602432,10.043938103987266,-25.781379522037053,336.9559713178809,1036.8821511268616
300,30100,0.0301,-28.332536095496998,7.30952750999539,-21.023008585501607,245.22143769758046,1067.424589395523
310,31100,0.0311,-33.47821988617301,9.56508201974621,-23.9131378664268,320.89121511205883,1097.9953451156616
320,32100,0.0321,-32.22380028854912,6.493647497947135,-25.730152790601984,217.8501378058152,1128.4772791862488
330,33100,0.0331,-28.989726497420968,6.481870693207915,-22.50785580421305,217.45504729063668,1159.026437997818
340,34100,0.0341,-35.39074714395198,9.096752503889814,-26.293994640062166,305.17960625122976,1189.6879053115845
350,35100,0.0351,-28.047957647071318,10.32286936400806,-17.72508828306326,346.3136109885113,1220.1480731964114
360,36100,0.0361,-35.071324649885106,9.241896864319763,-25.829427785565343,310.0489372291428,1250.5868248939516
370,37100,0.0371,-32.664977496129985,12.63671487741415,-20.02826261871584,423.93894622825724,1281.0563583374026
380,38100,0.0381,-34.25281572045747,11.348793652315656,-22.90402206814181,380.7315167428348,1311.5359818935394
390,39100,0.0391,-32.510924392486274,14.553514406254866,-17.957409986231394,488.2441062536638,1342.0271503925326
400,40100,0.0401,-32.249305620183776,8.940377474691008,-23.308928145492768,299.93350663293086,1372.5267345905306
410,41100,0.0411,-32.48613179471516,7.503063542478968,-24.98306825223619,251.71422181625442,1402.9309740066528
420,42100,0.0421,-34.9419797115126,12.580118036636705,-22.361861674875893,422.04022450573706,1433.477661371231
430,43100,0.0431,-29.90616909885089,8.91558024829721,-20.990588850553678,299.1016045026106,1464.0123074054718
440,44100,0.0441,-28.88105048101469,10.057447663443686,-18.823602817571008,337.4091926222722,1494.5315148830414
