,iter,ns,epot,ekin,etot,T,t
630,63100,0.06309999999999999,-29.061464631866556,10.589154779624005,-18.47230985224255,355.2470054337673,2088.2348792552953
640,64100,0.06409999999999999,-30.165880636680424,8.23461871009799,-21.931261926582433,276.25657557486886,2118.895828008652
650,65100,0.0651,-23.481847017527684,8.635048530429827,-14.846798487097855,289.6902723636808,2149.4939506053925
660,66100,0.0661,-30.59883641898969,14.10603233319751,-16.492804085792187,473.23189142186163,2180.1025893688197
670,67100,0.06709999999999999,-23.67824628550226,9.123190822703119,-14.55505546279914,306.06656406633346,2210.661613702774
680,68100,0.0681,-27.47201426244803,11.731166079108501,-15.740848183339526,393.55942061293223,2241.1996281147008
690,69100,0.0691,-30.32563020147198,8.195946492458656,-22.129683709013324,274.959192564065,2271.849290847779
700,70100,0.0701,-33.976748455462065,11.226531930788317,-22.75021652467375,376.629856945082,2302.306547880173
710,71100,0.0711,-30.564255490374414,12.61700723900592,-17.947248251368492,423.27779057661184,2332.8630590438847
720,72100,0.0721,-29.486402096409865,8.366667644285723,-21.119734452124145,280.68657866927816,2363.286425590515
730,73100,0.0731,-28.844707937606515,9.052745110964873,-19.791962826641644,303.70323775167634,2393.9202909469604
740,74100,0.0741,-30.14684405057058,9.75718691973698,-20.3896571308336,327.3359873220366,2424.409562110901
750,75100,0.0751,-29.935487492831896,7.907324345687119,-22.02816314714478,265.27644115696035,2455.007585287094
760,76100,0.0761,-33.916984129601495,12.360835261015536,-21.556148868585964,414.68368368601836,2485.5243887901306
770,77100,0.0771,-31.822807360909003,10.198367320212665,-21.62444004069634,342.1367924275242,2516.000300645828
780,78100,0.0781,-30.92290191695011,5.466756070594117,-25.456145846355994,183.39978628439565,2546.591773271561
790,79100,0.07909999999999999,-37.31449236017411,13.219463535104284,-24.09502882506983,443.4891105117487,2577.0816490650172
800,80100,0.08009999999999999,-31.806168368137932,6.548505058422147,-25.25766330971579,219.69050981753125,2607.549248933792
810,81100,0.08109999999999999,-31.26267138804707,11.211988963965494,-20.05068242408157,376.1419666911902,2638.245040655136
820,82100,0.0821,-30.57582452763907,7.830064668108445,-22.745759859530626,262.6845186030078,2668.945094347
830,83100,0.0831,-28.831228075117764,8.36362995274483,-20.467598122372934,280.5846696079988,2699.6152172088628
840,84100,0.0841,-29.840216112539547,16.759170922164262,-13.08104519037528,562.2398961537252,2730.1832852363586
850,85100,0.0851,-25.668806181289266,11.240447411900313,-14.42835876938895,377.09669618740935,2760.742060422897
860,86100,0.0861,-30.8596406142203,9.911200945850833,-20.94843966836947,332.5028795537967,2791.373017311096
870,87100,0.0871,-31.031553038029557,7.54563653938165,-23.48591649864791,253.14246892159667,2821.9109065532684
880,88100,0.0881,-27.66867360275205,9.231868596296511,-18.43680500645554,309.7125069607136,2852.541883230209
890,89100,0.0891,-28.023063072601676,8.413785009540925,-19.60927806306075,282.2672811199636,2885.155054092407
900,90100,0.0901,-30.670524393526115,8.557946847111799,-22.112577546414318,287.1036502316352,2928.987563610077
910,91100,0.0911,-32.97002598052591,12.079212217402251,-20.890813763123653,405.23573954062965,2972.620055198669
920,92100,0.0921,-32.194245968014044,11.248001700015283,-20.94624426799876,377.3501289010562,3016.1784884929657
930,93100,0.0931,-30.364359880692373,10.265176436638942,-20.099183444053427,344.37811754176096,3059.895275592804
940,94100,0.0941,-24.69517985194935,6.400487729558188,-18.294692122391158,214.72479594087628,3103.509608030319
950,95100,0.0951,-25.058592909624736,6.692467129682265,-18.366125779942468,224.52017713050785,3146.9029116630554
960,96100,0.0961,-30.908826801567567,10.11654669277226,-20.792280108795318,339.3918582485616,3190.6409754753113
970,97100,0.0971,-22.079490568217988,6.7966643986230295,-15.282826169594962,228.01580719125735,3234.411194324493
980,98100,0.0981,-29.25453933948851,8.472823737557889,-20.78171560193062,284.247923746229,3278.0297768115997
990,99100,0.0991,-24.68163009342383,11.519467270030573,-13.16216282339326,386.45730816449196,3321.145574331284
1000,100100,0.1001,-33.9839905966784,16.861113033494302,-17.122877563184097,565.6598697523052,3364.8271355628967
1010,101100,0.1011,-31.96291126395671,10.200486619413653,-21.762424644543056,342.2078910855793,3401.589175224304
1020,102100,0.1021,-28.51392400328282,12.859424788476831,-15.65449921480599,431.41046124829245,3445.127163171768
1030,103100,0.1031,-28.539758159607764,11.891572128809907,-16.648186030797856,398.9407536839659,3488.66743850708
1040,104100,0.1041,-29.26269710791032,8.55612220809645,-20.706574899813866,287.0424368902788,3530.19917178154
1050,105100,0.1051,-26.589597976995343,9.427094511061467,-17.162503465933877,316.2619835758605,3560.773997783661
1060,106100,0.1061,-25.702499948191587,12.107574742892911,-13.594925205298672,406.1872510122047,3603.672652244568
1070,107100,0.1071,-27.881799191322454,7.18446499253159,-20.697334198790863,241.0258162579437,3647.9328093528748
1080,108100,0.1081,-28.36337479635768,10.792994632518328,-17.570380163839353,362.0854641054744,3691.596752643585
1090,109100,0.1091,-31.5432192042526,12.50876410021363,-19.03445510403897,419.64642889430786,3735.099327325821
1100,110100,0.1101,-33.52250980384027,10.674408467425305,-22.848101336414967,358.1071125833837,3778.66720032692
1110,111100,0.1111,-31.204794143060997,9.326677345317623,-21.878116797743374,312.89316914571447,3822.525045633316
1120,112100,0.1121,-30.034938246543337,5.98550652230489,-24.049431724238442,200.80292641908062,3866.224179506302
1130,113100,0.11309999999999998,-32.118853952359345,9.97066822884702,-22.148185723512324,334.4978994251021,3909.466089010239
1140,114100,0.1141,-34.333474270019174,7.114843817559455,-27.218630452459717,238.6901516616321,3953.053270578384
1150,115100,0.1151,-35.17424394451758,9.021509795501263,-26.152734149016307,302.65534936840544,3996.8737835884094
1160,116100,0.1161,-33.49657114934091,9.174387163432193,-24.322183985908712,307.78410877237235,4040.3007526397705
1170,117100,0.1171,-30.96360393108941,10.222160902896343,-20.741443028193068,342.93502412522145,4084.668252468109
1180,118100,0.1181,-29.45590680986641,8.744917874143308,-20.710988935723105,293.3761902821053,4129.425797939301
1190,119100,0.1191,-24.250732525454048,7.87139901405393,-16.379333511400112,264.0712112073082,4173.557805299759
1200,120100,0.1201,-29.87681628038712,11.591937399128618,-18.284878881258496,388.8885500229091,4216.7209429740915
1210,121100,0.1211,-32.08635945216476,11.334499835976946,-20.751859616187808,380.2519850374037,4260.5604395866385
