,iter,ns,epot,ekin,etot,T,t
340,34100,0.0341,-22.969700595332114,8.510022443087344,-14.45967815224477,285.49587308877517,1189.6771228313444
350,35100,0.0351,-25.48648626098421,9.555916731070582,-15.93056952991363,320.58373624110885,1220.1372847557068
360,36100,0.0361,-27.310925477371693,8.382641184524324,-18.928284292847373,281.22246207584215,1250.5760412216189
370,37100,0.0371,-27.056260807250446,15.500048093319705,-11.556212713930742,519.9986008162513,1281.0455741882326
380,38100,0.0381,-24.238266081118933,10.116168126308153,-14.12209795481078,339.3791580278612,1311.5251910686493
390,39100,0.0391,-21.487846276944612,7.7925404184036795,-13.695305858540936,261.425647841725,1342.0163736343386
400,40100,0.0401,-26.641965607173447,9.079303497442355,-17.56266210973109,304.59422361991903,1372.5159471035006
410,41100,0.0411,-30.326284901693352,10.806249070481096,-19.520035831212255,362.5301265448262,1402.9203515052795
420,42100,0.0421,-25.465880541997482,7.5717788337257685,-17.894101708271712,254.01949565075424,1433.4668765068054
430,43100,0.0431,-26.18887959281773,9.747831719912329,-16.441047872905408,327.0221372752569,1464.001582145691
440,44100,0.0441,-26.514166134419323,8.603029115154916,-17.911137019264398,288.61607884881784,1494.5207540988922
450,45100,0.0451,-25.618679845926962,5.367736222562782,-20.250943623364176,180.0778493381791,1525.00324344635
460,46100,0.0461,-30.192023067984554,10.995223809243152,-19.196799258741397,368.8698875026155,1555.601770401001
470,47100,0.0471,-26.91943551677746,12.103532623184307,-14.815902893593154,406.05164520116784,1586.0910708904266
480,48100,0.0481,-24.43915578727189,8.310385776005436,-16.12877001126645,278.79842370479855,1616.69881939888
490,49100,0.0491,-25.152558522750066,7.070289108862068,-18.082269413888,237.19542170705841,1647.261004447937
500,50100,0.050099999999999985,-23.73266756471823,9.109087276676307,-14.623580288041929,305.59341558599743,1677.8408105373385
510,51100,0.051099999999999986,-26.394787513442875,5.932497203002155,-20.462290310440718,199.02455955843047,1708.4694573879242
520,52100,0.0521,-27.28922901571621,7.379912234546156,-19.909316781170045,247.5827180023177,1739.0598495006561
530,53100,0.0531,-23.697715849163977,11.795466421102894,-11.902249428061085,395.71658087900266,1769.8084087371826
540,54100,0.0541,-28.17184994283359,12.203194393557846,-15.968655549275743,409.39511748184077,1800.1876013278961
550,55100,0.0551,-25.85753280705057,11.669325396422947,-14.188207410627625,391.4847774714138,1830.5853688716888
560,56100,0.0561,-24.04130040430549,13.158649364478412,-10.882651039827085,441.448904994652,1861.537545681
570,57100,0.0571,-27.037091177008747,14.478436601436007,-12.55865457557274,485.72538158757783,1904.9471411705015
580,58100,0.05810000000000001,-28.035509567117344,13.389977119980285,-14.645532447137061,449.2095331208821,1935.615420103073
590,59100,0.059099999999999986,-26.07029473280489,12.788604163284395,-13.281690569520487,429.03455726481565,1966.070275068283
600,60100,0.0601,-29.006846366800502,8.868560924142301,-20.1382854426582,297.52419115365365,1996.59952044487
610,61100,0.0611,-27.766034261586363,10.620434095155268,-17.145600166431095,356.2963699397883,2027.0789542198181
620,62100,0.0621,-25.72868430847623,7.37096960976061,-18.35771469871561,247.28270910246707,2057.658306598664
630,63100,0.06309999999999999,-28.994500946402827,8.086183458970758,-20.90831748743207,271.2768411615779,2088.2177393436427
640,64100,0.06409999999999999,-26.83577884323947,11.879994749493926,-14.955784093745544,398.5523535313222,2118.878660917282
650,65100,0.0651,-26.68455240483951,9.52356967555084,-17.160982729288673,319.498550988165,2149.4768154621124
660,66100,0.0661,-27.441630986389125,7.077716352766113,-20.36391463362301,237.44459231703155,2180.085441350937
670,67100,0.06709999999999999,-31.51708836199992,11.209263596476283,-20.307824765523637,376.05053553739197,2210.6444540023804
680,68100,0.0681,-22.75541191726663,11.468429063458547,-11.28698285380808,384.7450685736314,2241.182475090027
690,69100,0.0691,-25.347116267691675,12.787410763792241,-12.559705503899432,428.99452086864466,2271.832133769989
700,70100,0.0701,-31.369854482856702,14.76653118973856,-16.60332329311814,495.3904343614868,2302.2893953323364
710,71100,0.0711,-31.94614171746166,18.222340156507677,-13.72380156095399,611.3265796294927,2332.845938682556
720,72100,0.0721,-26.817442994196096,11.10969028914521,-15.707752705050886,372.71003103191765,2363.2693064212804
730,73100,0.0731,-21.76033213641728,9.093821521592243,-12.666510614825034,305.0812770922118,2393.9031238555913
740,74100,0.0741,-26.05277430757198,8.391678042928206,-17.661096264643774,281.5256323432827,2424.392419576645
750,75100,0.0751,-23.66912398983032,8.35332697432084,-15.315797015509482,280.2390233020996,2454.990438938141
760,76100,0.0761,-25.08284496458953,9.652900736675262,-15.429944227914266,323.83737435322064,2485.5072412490845
770,77100,0.0771,-22.34739114303245,8.913752351850569,-13.433638791181881,299.0402818803214,2515.983137130737
780,78100,0.0781,-22.095565261186533,8.746535066150106,-13.349030195036425,293.4304441512368,2546.5746014118195
790,79100,0.07909999999999999,-23.68126929000556,9.018125930331824,-14.66314335967373,302.5418268075162,2577.0644981861115
800,80100,0.08009999999999999,-25.13150606090386,10.66466236155985,-14.466843699344011,357.7801483454065,2607.532099246979
810,81100,0.08109999999999999,-20.34075555768527,10.325097531993297,-10.015658025691973,346.38836199752296,2638.2279245853424
820,82100,0.0821,-22.198971895043712,11.254816099243572,-10.94415579580014,377.5787396797312,2668.927932262421
830,83100,0.0831,-21.562536519358677,11.456459688528938,-10.106076830829736,384.34351767659103,2699.5980639457707
840,84100,0.0841,-15.846874357246092,9.247462845992269,-6.599411511253821,310.2356658550443,2730.166118860245
850,85100,0.0851,-21.88199366304418,13.88729974142188,-7.994693921622303,465.89380827583193,2760.724901914597
860,86100,0.0861,-22.81523167706336,10.103255966075732,-12.711975710987627,338.9459783877756,2791.3558461666107
870,87100,0.0871,-25.29329835238457,10.037356064507533,-15.25594228787704,336.73515578883405,2821.8937623500824
880,88100,0.0881,-24.76209828577268,7.769760515301797,-16.99233777047089,260.66142326200804,2852.524724721909
890,89100,0.0891,-21.807271054243323,14.201115372531008,-7.606155681712308,476.4217555511274,2885.1382257938385
900,90100,0.0901,-19.798768659041567,14.35629674884526,-5.442471910196304,481.6278102723982,2928.970528125763
910,91100,0.0911,-21.51862168586622,17.834592304722495,-3.684029381143724,598.318339965727,2972.603265047073
920,92100,0.0921,-19.11912124374502,7.393126806427096,-11.725994437317928,248.0260430066728,3016.161687374115
930,93100,0.0931,-24.409716499111617,9.510070803344604,-14.899645695767017,319.0456882217027,3059.878467321396
940,94100,0.0941,-24.67601486029062,6.191527290029893,-18.48448757026073,207.71455084186317,3103.493072986603
950,95100,0.0951,-28.56161165855961,7.075844731130867,-21.485766927428738,237.38180279368774,3146.886098384857
960,96100,0.0961,-33.871714195999076,8.580965154038303,-25.29074904196077,287.87587282880884,3190.624158143997
970,97100,0.0971,-33.771308417764395,9.161627618009211,-24.609680799755196,307.35604908332783,3234.394394159317
980,98100,0.0981,-31.09120280897622,10.799192175769527,-20.29201063320669,362.2933804809409,3278.012986660004
990,99100,0.0991,-32.37253854222684,11.116583597457351,-21.25595494476949,372.941289067746,3321.1287882328033
1000,100100,0.1001,-35.747851908183605,10.70196500766532,-25.045886900518283,359.03158470642967,3364.810304880142
1010,101100,0.1011,-28.799905816312517,12.614031283958855,-16.18587453235366,423.17795266312623,3401.572403907776
1020,102100,0.1021,-27.683220724607875,9.130419132618558,-18.552801591989308,306.30906080051534,3445.110364675522
1030,103100,0.1031,-32.193753268884976,16.641672511329666,-15.552080757555311,558.2980368211432,3488.650648117065
1040,104100,0.1041,-27.062315181600862,9.794996977843496,-17.267318203757362,328.6044464386663,3530.1820137500763
1050,105100,0.1051,-28.3052094616245,6.105028139868412,-22.200181321756087,204.81266068094487,3560.756868600845
1060,106100,0.1061,-30.111196885792147,8.042945570927408,-22.068251314864735,269.82628816010157,3603.6558830738068
1070,107100,0.1071,-32.873814935062015,12.920071967821812,-19.9537429672402,433.44506450971284,3647.9160046577454
1080,108100,0.1081,-30.72056157997221,10.122936332162713,-20.5976252478095,339.6062191023313,3691.5799312591553
1090,109100,0.1091,-29.263319856809996,9.090949612165725,-20.17237024464427,304.9849297212572,3735.08228302002
1100,110100,0.1101,-24.570366980300907,10.129329932961316,-14.441037047339588,339.82071285418516,3778.650401353836
1110,111100,0.1111,-20.567850795041092,12.31708480683715,-8.250765988203948,413.2159350170549,3822.508227586746
1120,112100,0.1121,-27.493499793034356,10.596600975094496,-16.896898817939867,355.49681183454425,3866.207410097122
1130,113100,0.11309999999999998,-26.347991236087278,11.108349335123695,-15.239641900963587,372.66504444795663,3909.449324607849
1140,114100,0.1141,-29.313504906789422,10.360724941968588,-18.952779964820827,347.58359721397653,3953.036458492279
1150,115100,0.1151,-28.01927574716288,10.326184460471648,-17.693091286691228,346.42482648360254,3996.8569569587708
1160,116100,0.1161,-29.4181611661898,11.679576152686426,-17.738585013503375,391.82867181820734,4040.284159898758
1170,117100,0.1171,-26.135555066862807,16.038738216978913,-10.096816849883892,538.070680908509,4084.6514523029327
1180,118100,0.1181,-17.51859921772207,9.029445613339599,-8.48915360438247,302.92158171474534,4129.408975124359
1190,119100,0.1191,-20.604145288717547,6.862195960845123,-13.741949327872426,230.21427267082439,4173.540699005127
1200,120100,0.1201,-27.831541393648443,9.155717330283286,-18.675824063365155,307.157769611587,4216.704109668733
1210,121100,0.1211,-24.52198783686952,6.9352637322475745,-17.586724104621947,232.66556434845543,4260.543652296066
1220,122100,0.1221,-28.78184624487325,9.388369854768245,-19.39347639010501,314.96284134298924,4303.707855939865
1230,123100,0.1231,-28.7252806850439,8.585722652407789,-20.13955803263611,288.0354783010386,4334.265910863875
1240,124100,0.1241,-28.5599275031677,11.52132544649504,-17.038602056672662,386.5196466266551,4364.978742599487
1250,125100,0.1251,-23.86441909914003,7.673352253854759,-16.19106684528527,257.4271003258623,4395.522535800934
1260,126100,0.1261,-27.624465444818355,10.360986735743547,-17.26347870907481,347.5923799219953,4426.121431827545
1270,127100,0.1271,-29.624274388250104,8.27417323020936,-21.350101158040736,277.583558239054,4456.679129600525
1280,128100,0.1281,-27.24038972674511,10.205005779707383,-17.035383947037722,342.35950074610787,4487.26832485199
1290,129100,0.1291,-24.25478978092634,6.838201305006115,-17.416588475920232,229.40929533215862,4517.887694597244
1300,130100,0.1301,-25.89411645237173,7.653384355471365,-18.24073209690036,256.75721342240934,4548.438457727432
1310,131100,0.1311,-22.05373271727303,8.784467702976979,-13.26926501429605,294.703015562402,4579.166581630707
1320,132100,0.1321,-25.13061116386013,11.225495050269108,-13.905116113591024,376.5950714775817,4609.6644937992105
1330,133100,0.1331,-19.896357826840166,11.67244923355052,-8.223908593289647,391.5895765614384,4640.352194070816
1340,134100,0.1341,-16.168117540178073,6.930862571442767,-9.23725496873531,232.5179133575238,4671.048587799072
1350,135100,0.1351,-21.596700964189417,10.733885840989664,-10.862815123199749,360.10247097501485,4701.696534633637
1360,136100,0.1361,-28.016759385317222,12.832740531118882,-15.184018854198339,430.51525263949225,4732.174513816834
1370,137100,0.1371,-30.10302854215557,9.551755034113793,-20.551273508041774,320.44411882950334,4762.687815427779
1380,138100,0.13809999999999995,-28.63417125971803,7.987043218143624,-20.64712804157441,267.95086525464416,4793.357963800429
1390,139100,0.1391,-27.47336068950593,13.24898163172614,-14.224379057779794,444.47938930635047,4823.825109481812
1400,140100,0.1401,-27.467871758026682,12.032902436261642,-15.434969321765038,403.6821300774692,4854.4730875492105
1410,141100,0.1411,-23.83337856888499,10.612349526272043,-13.221029042612948,356.0251472647251,4885.2000765800485
1420,142100,0.1421,-27.62383703200964,13.584800498857307,-14.039036533152327,455.7455053844785,4915.86078953743
1430,143100,0.1431,-28.938766462545072,8.020982967446486,-20.917783495098586,269.0894825055899,4946.537895679474
1440,144100,0.1441,-32.76683122080946,8.625876799608562,-24.14095442120089,289.38257737038737,4977.185801744461
1450,145100,0.1451,-33.39893385191196,8.557497178833454,-24.841436673078512,287.088564673567,5007.720037460327
1460,146100,0.14609999999999998,-34.248097170038136,12.803755200392885,-21.44434196964525,429.5428471778466,5038.380215883255
1470,147100,0.14709999999999998,-35.50664937229589,10.979162521814416,-24.527486850481477,368.331060336405,5068.958678007126
1480,148100,0.14809999999999998,-32.788412887511036,6.450045689602858,-26.33836719790819,216.3873759359436,5099.44105052948
1490,149100,0.14909999999999998,-33.66895245518874,11.137442961727166,-22.53150949346157,373.6410830405722,5130.041259765625
1500,150100,0.15009999999999998,-32.33451853991391,12.301374600045154,-20.03314393986876,412.688885971711,5160.773794651032
1510,151100,0.15109999999999998,-29.53400531574697,12.117747656524136,-17.416257659222836,406.5285338793683,5191.498857975006
1520,152100,0.1521,-27.55559939919656,10.525324385309183,-17.030275013887373,353.10561106302595,5222.128897190094
1530,153100,0.1531,-26.24958741311531,10.54583738883025,-15.70375002428506,353.79378525869765,5252.708081960678
1540,154100,0.1541,-28.43070979400774,15.012575405222075,-13.418134388785665,503.64477312353887,5283.378574609757
1550,155100,0.1551,-27.47053784547532,13.711800046730984,-13.758737798744335,460.00611069363686,5314.107662200928
1560,156100,0.1561,-32.786393907101434,10.791757634682225,-21.9946362724192,362.04396506365777,5344.636703491211
1570,157100,0.1571,-30.00357527835982,9.579909308154688,-20.42366597020513,321.3886438413045,5375.213914632797
1580,158100,0.1581,-31.61620427110926,8.625101532076545,-22.991102739032716,289.3565685458031,5405.762366771698
1590,159100,0.1591,-32.72029540808339,9.980048108500466,-22.74024729958292,334.8125774355347,5436.469479322434
1600,160100,0.1601,-28.602120454332887,6.059811716615625,-22.542308737717253,203.295731398932,5467.0162863731375
1610,161100,0.1611,-31.326227123094462,9.116297223190404,-22.209929899904054,305.835296261252,5497.68035364151
1620,162100,0.1621,-34.862425075708785,14.58100927807451,-20.281415797634274,489.16650951265746,5528.317050218581
1630,163100,0.1631,-28.594253094512826,3.4969065004997617,-25.097346594013057,117.31489325048143,5559.086748361588
1640,164100,0.1641,-33.24056185383013,12.431913052600464,-20.808648801229662,417.0682151371949,5589.76540851593
1650,165100,0.1651,-36.72055934798948,12.099508541689119,-24.62105080630036,405.9166445395911,5620.331564188004
1660,166100,0.1661,-35.029056320014874,9.825870725711493,-25.203185594303378,329.64020488255335,5650.943552970886
1670,167100,0.1671,-35.25765538698054,9.342435657232024,-25.915219729748515,313.4218320309765,5681.6762030124655
1680,168100,0.1681,-33.08338023494548,9.802632533877102,-23.28074770106838,328.8606055441106,5712.338271379472
1690,169100,0.1691,-25.212083651583804,5.193025083937592,-20.01905856764621,174.2166063868577,5743.087801694871
1700,170100,0.17009999999999995,-33.4968991483327,8.949608437362913,-24.547290710969786,300.2431887477656,5773.786971807479
1710,171100,0.17109999999999995,-32.51475341676553,4.6582703440561115,-27.856483072709423,156.27655130805613,5804.4679877758035
1720,172100,0.17209999999999998,-32.910695674105966,8.192396703975493,-24.718298970130487,274.840103575868,5835.081615447998
1730,173100,0.17309999999999998,-32.84367213845665,10.859690963592806,-21.983981174863853,364.32300547499136,5865.6309320926675
1740,174100,0.1741,-28.711937950091485,12.233504763921891,-16.4784331861696,410.41197562864335,5896.217804908752
1750,175100,0.1751,-29.222268957089963,6.295384182273601,-22.92688477481636,211.19876187957775,5926.917025804521
1760,176100,0.1761,-32.115811234437,13.123661126251276,-18.99215010818572,440.27511283519544,5957.555109500885
1770,177100,0.1771,-33.970364134864546,7.73506486858956,-26.235299266274996,259.4974470190857,5988.14414381981
1780,178100,0.17809999999999998,-32.3165856774499,9.213358752567142,-23.10322692488276,309.0915351558101,6018.730621337891
1790,179100,0.17909999999999998,-30.20446200694167,9.502713758540104,-20.701748248401564,318.7988726646508,6049.481806993485
1800,180100,0.18009999999999998,-31.00267224201013,11.059839019682245,-19.942833222327884,371.03761103595457,6080.168480396271
1810,181100,0.1811,-26.72591416291119,8.787302751548879,-17.93861141136231,294.79812631830146,6110.858659505843
1820,182100,0.1821,-27.700358508048033,5.75862497093208,-21.941733537115955,193.19146040590562,6141.384930372237
1830,183100,0.1831,-29.949886712050642,8.378046093274621,-21.571840618776026,281.0683050689683,6172.024854183197
1840,184100,0.1841,-26.315958111115066,5.005370655174988,-21.310587455940077,167.9211394433982,6202.636201620103
1850,185100,0.1851,-29.62299532119321,9.122961575863618,-20.50003374532959,306.0588732491783,6233.414185523987
1860,186100,0.1861,-29.744796730486716,10.9177988070664,-18.82699792342032,366.27241860718317,6264.203903675079
1870,187100,0.1871,-28.082148164917086,11.159529478603547,-16.922618686313537,374.3820457655571,6294.921521186829
1880,188100,0.1881,-29.264479881065803,13.42031073820099,-15.84416914286481,450.2271711912608,6325.639899253845
1890,189100,0.1891,-26.596293299445144,10.031196733390528,-16.565096566054613,336.5285213614101,6356.248682022095
1900,190100,0.1901,-26.08323522627009,8.642697833292289,-17.440537392977802,289.9468926503891,6387.136662006378
1910,191100,0.1911,-24.58481000527141,10.047472853109683,-14.537337152161728,337.074555762705,6417.843433856964
1920,192100,0.1921,-26.79025157084324,8.282193168340187,-18.508058402503053,277.8526126691793,6448.541587114333
1930,193100,0.1931,-27.415314938355003,8.725842962723295,-18.689471975631708,292.73626147740856,6479.319428443909
1940,194100,0.1941,-28.982844497438286,12.115295680200086,-16.867548817238212,406.4462745050705,6509.909147500993
1950,195100,0.1951,-23.58710363555253,11.963634366658445,-11.623469268894087,401.35831152812995,6540.50786781311
1960,196100,0.1961,-29.668769753596425,8.774578187779838,-20.894191565816588,294.3712402005255,6571.200144767761
1970,197100,0.1971,-31.744225154891108,7.469334812924336,-24.274890341966767,250.5826838964929,6601.9305160045615
1980,198100,0.1981,-31.46917948648664,13.084037645424047,-18.385141841062595,438.94581666362365,6639.832881212234
1990,199100,0.1991,-27.206247839348578,7.960034153706768,-19.246213685641813,267.04475995535967,6683.630212545396
2000,200100,0.2001,-27.061512994516786,13.158879323185394,-13.902633671331387,441.4566196936746,6727.1891310215005
2010,201100,0.2011,-24.298801426039386,9.672613001709763,-14.62618842432962,324.49868521981574,6761.150939702989
2020,202100,0.2021,-28.58237290853532,12.362083690425171,-16.220289218110143,414.7255662364672,6791.736790418626
2030,203100,0.2031,-25.64517618933497,11.032935948339386,-14.612240240995591,370.135061613416,6822.407672166823
2040,204100,0.2041,-25.243596713315487,11.79128400649479,-13.4523127068207,395.5762684276378,6853.275547504425
2050,205100,0.2051,-22.75458256241839,8.274648785837758,-14.479933776580634,277.59951227093103,6883.9344313144675
2060,206100,0.2061,-25.173096556742877,6.84822875328005,-18.324867803462826,229.74569809947974,6914.693306207658
2070,207100,0.2071,-32.911156782706435,9.584046563567751,-23.327110219138678,321.52744128329056,6945.271720170976
2080,208100,0.2081,-36.23911915980557,10.586177122421127,-25.65294203738444,355.14711041603033,6976.0582654476175
2090,209100,0.2091,-31.21109213469025,10.493903425321756,-20.7171887093685,352.05149464149,7006.639739513397
2100,210100,0.2101,-25.16293259214509,6.807806775311773,-18.35512581683332,228.38961379192278,7037.38522219658
2110,211100,0.2111,-30.868029071916038,14.257765627825458,-16.610263444090574,478.3222692341588,7067.975039482117
2120,212100,0.2121,-25.61118249516469,7.923955434295943,-17.687227060868747,265.8343841229804,7098.600370883942
2130,213100,0.2131,-29.943382477287606,8.020773401984941,-21.92260907530266,269.0824519630957,7129.31235384941
2140,214100,0.2141,-27.333651165805996,10.72517904097932,-16.608472124826676,359.8103735701742,7160.004890203477
2150,215100,0.2151,-27.160385472038683,9.034600196059538,-18.125785275979148,303.0945086492956,7190.75617671013
2160,216100,0.2161,-28.831600336790487,12.040654749270143,-16.79094558752034,403.94220616841034,7221.513047218323
2170,217100,0.2171,-27.85789168499684,18.107246128587533,-9.75064555640931,607.4653829983305,7252.273637533189
2180,218100,0.2181,-25.87534944902536,11.049207431212988,-14.82614201781237,370.6809404569226,7282.8739750385275
2190,219100,0.2191,-23.74239379113769,12.289401499223453,-11.452992291914242,412.28721007772464,7313.62015914917
2200,220100,0.2201,-30.370239311081356,8.926286792297608,-21.443952518783746,299.46078970424776,7350.5259363651285
2210,221100,0.2211,-33.74532631965453,12.152905550134088,-21.592420769520444,407.7080176703057,7394.405411958694
2220,222100,0.2221,-32.16491119253257,13.04925058149257,-19.115660611040003,437.7787735382111,7438.050674676894
2230,223100,0.2231,-30.96066813667875,7.728255550222851,-23.23241258645589,259.2690066941343,7481.568703174591
2240,224100,0.2241,-36.16881944806944,9.164449846427868,-27.004369601641574,307.45072974625543,7525.680565118791
2250,225100,0.2251,-32.4541551490883,9.283316574157027,-23.170838574931274,311.4384936377372,7570.046909093858
2260,226100,0.2261,-27.085598851016137,9.492263943903787,-17.59333490711235,318.4483002692004,7614.216997385024
2270,227100,0.2271,-29.443225839337288,11.134023550983319,-18.30920228835397,373.526367989902,7657.72482252121
2280,228100,0.2281,-31.151493370390497,9.645111080703074,-21.506382289687423,323.5760454733365,7701.370921850205
2290,229100,0.2291,-25.997889001150735,9.85290560360782,-16.144983397542912,330.54717617675135,7745.554074287415
2300,230100,0.2301,-29.56209448949018,10.834001809116893,-18.72809268037329,363.46118076946783,7787.647563934326
2310,231100,0.2311,-31.767239963274136,12.323165446975553,-19.444074516298585,413.4199295043624,7831.463275194167
2320,232100,0.2321,-27.84281968431356,8.757479034438452,-19.08534064987511,293.7975945086457,7875.635784387587
2330,233100,0.2331,-26.996759325209013,6.9047152897395305,-20.09204403546948,231.64071931148132,7919.869627714156
2340,234100,0.2341,-26.996792776948737,9.664734728803733,-17.332058048145008,324.23438340195565,7963.937027931213
2350,235100,0.2351,-31.342957521802827,10.775477148539016,-20.567480373263813,361.4977841767271,8007.416813373566
2360,236100,0.2361,-29.57250039545039,10.515804414177476,-19.05669598127292,352.78623323668023,8042.602095127106
2370,237100,0.2371,-29.79468945791077,9.573284730520523,-20.221404727390247,321.1664012340543,8074.334018945695
2380,238100,0.2381,-27.3334054986642,9.146703534331571,-18.186701964332627,306.85537304773663,8116.777590990066
2390,239100,0.2391,-30.728923704058882,10.589250229345982,-20.139673474712893,355.25020759943664,8160.174440860748
2400,240100,0.2401,-23.421122891123233,12.537362003029225,-10.88376088809401,420.60583684974495,8202.235885620117
2410,241100,0.2411,-21.25440129211824,9.530453785727396,-11.723947506390846,319.7295004431681,8244.9039311409
2420,242100,0.2421,-20.389175818613673,18.354513674192887,-2.034662144420782,615.760762275087,8288.819717884064
2430,243100,0.2431,-24.14284156473794,13.469355467899312,-10.673486096838626,451.8725332357521,8333.03085565567
2440,244100,0.2441,-20.232826469347888,10.132677017300217,-10.100149452047672,339.9330014846825,8376.514734506607
2450,245100,0.2451,-20.195337424816707,6.0955755074135975,-14.099761917403107,204.49554194550998,8420.410318613052
2460,246100,0.2461,-19.76172400273888,9.442520975727836,-10.319203027011039,316.77951358568737,8460.380736351013
2470,247100,0.2471,-24.0339403981791,12.439454804887328,-11.594485593291775,417.3212272964644,8503.999630212784
2480,248100,0.2481,-21.159552114056847,15.7591060830386,-5.400446031018246,528.6895281845445,8547.29385972023
2490,249100,0.2491,-22.42290418312849,14.728975688753176,-7.693928494375322,494.13051517621847,8590.786325454712
2500,250100,0.2501,-15.738005391138538,12.378586931207064,-3.3594184599314763,415.2792201389486,8635.335859537125
2510,251100,0.2511,-26.6070041703993,14.489083708136786,-12.117920462262516,486.08257277523177,8684.346277475357
2520,252100,0.2521,-26.70263346648045,13.951874866283871,-12.750758600196571,468.06018701050454,8732.879008054733
2530,253100,0.2531,-27.08049942109686,10.886035318370169,-16.194464102726688,365.20681096650725,8776.585700988771
2540,254100,0.2541,-24.946113775608215,10.821161052360392,-14.124952723247823,363.03039658695417,8820.377948522568
2550,255100,0.2551,-24.73484010155218,16.397420724991385,-8.337419376560801,550.1038308175171,8864.511716365814
2560,256100,0.2561,-21.37379800622205,10.671043948388425,-10.702754057833628,357.99423905027834,8908.028512001038
2570,257100,0.2571,-22.471531292004148,8.694474940725808,-13.777056351278336,291.683921029762,8952.281476974487
2580,258100,0.2581,-29.795390128517408,8.19442842673924,-21.600961701778175,274.9082642027277,8989.734953165054
2590,259100,0.2591,-28.482182906951277,8.702997134931952,-19.779185772019318,291.9698252435038,9020.353815555573
2600,260100,0.2601,-22.464289663323132,13.275914658090539,-9.188375005232594,445.3829436657251,9051.014106750488
2610,261100,0.2611,-28.580185922016554,14.475656980944128,-14.104528941072429,485.6321303435897,9081.712415933609
