iter,ns,epot,ekin,etot,T,t
1,1e-06,5.322744861802214,11.809282194251516,17.13202705605373,396.1800750993577,0.8580911159515381
2,2e-06,5.354723578114614,11.93026433657468,17.284987914689296,400.2388073273507,0.947913408279419
3,3e-06,5.427776706770988,11.95918685841189,17.386963565182878,401.20910566428995,1.0355875492095947
4,4e-06,5.5176562351074026,11.749325431182744,17.266981666290146,394.1686340562379,1.1565494537353516
5,4.9999999999999996e-06,5.62309757046868,11.625027350776532,17.248124921245214,389.9986580983419,1.2445476055145264
6,6e-06,5.719492430972508,11.689661006906618,17.409153437879127,392.1670004512775,1.3348300457000732
7,7e-06,5.8002323830258025,11.710839494799888,17.511071877825692,392.8775004449291,1.4241621494293213
8,8e-06,5.8612187248656795,11.67062006759086,17.53183879245654,391.52821134928183,1.5128521919250488
9,9e-06,5.871718524584711,11.913094029275744,17.784812553860455,399.6627745487892,1.6030542850494385
10,9.999999999999999e-06,5.831464141372562,12.14635955856889,17.977823699941453,407.4884114836433,1.6948318481445312
11,1.1e-05,5.7526529727265014,12.122388736073843,17.875041708800346,406.68423371059424,1.7860078811645508
12,1.2e-05,5.625046111160923,12.09902349683332,17.724069607994245,405.9003721612843,1.8771796226501465
13,1.3e-05,5.446437255188023,12.630220496298595,18.076657751486618,423.7210714789065,2.0001754760742188
14,1.4e-05,5.229450179863184,12.820470548040145,18.049920727903327,430.1036168823277,2.0910801887512207
15,1.4999999999999999e-05,4.97749971743362,13.016830859869621,17.99433057730324,436.69115046883167,2.181776285171509
16,1.6e-05,4.690639755257477,13.176478192636765,17.867117947894243,442.04702995792434,2.298701524734497
17,1.7e-05,4.373656052901245,13.298382647344653,17.6720387002459,446.1367040995607,2.392040729522705
18,1.8e-05,4.03304843556522,13.632102464962458,17.665150900527678,457.3324008600568,2.4822275638580322
19,1.8999999999999998e-05,3.658664875534466,13.870562493733875,17.52922736926834,465.3323038645631,2.5728132724761963
20,1.9999999999999998e-05,3.2615628799570153,13.988140469851157,17.249703349808172,469.27683246858356,2.6632559299468994
21,2.1e-05,2.8790522359755677,14.064432321285896,16.943484557261463,471.83628620452674,2.754059076309204
22,2.2e-05,2.499972715852575,14.411151129476156,16.91112384532873,483.4680756060911,2.84716534614563
23,2.3e-05,2.1355143165318697,14.844568804856383,16.980083121388255,498.00845531393753,2.941964626312256
24,2.4e-05,1.8097930883469164,14.9353749239364,16.745168012283315,501.05483649823293,3.035949230194092
25,2.4999999999999998e-05,1.521555207201958,15.208761731082994,16.73031693828495,510.2264697952367,3.129031181335449
26,2.6e-05,1.2885499017465136,15.494003367487203,16.782553269233716,519.795811189,3.223336935043335
