iter,ns,epot,ekin,etot,T,t
1,1e-06,16.659739055231853,9.815131214968508,26.474870270200363,329.2799137062821,0.8705756664276123
2,2e-06,16.364489833120444,10.497577934446227,26.86206776756667,352.1747677817994,0.9594895839691162
3,3e-06,16.022033953281053,10.682605706972991,26.704639660254045,358.3821151556138,1.0630970001220703
4,4e-06,15.649052423030732,10.733951544511985,26.383003967542717,360.104675209445,1.1690187454223633
5,4.9999999999999996e-06,15.275850321177952,10.902999713837298,26.17885003501525,365.7759357752492,1.2573683261871338
6,6e-06,14.898482379412638,11.365144335315883,26.26362671472852,381.28005260745385,1.3479313850402832
7,7e-06,14.516654142346239,11.553606751329685,26.070260893675922,387.60262606294293,1.437201738357544
8,8e-06,14.154098885524053,11.832016403949833,25.986115289473886,396.9427667479651,1.5264880657196045
9,9e-06,13.825481707070365,12.192413031077589,26.01789473814795,409.0334222554211,1.6181907653808594
10,9.999999999999999e-06,13.533579896767085,12.376143479822769,25.909723376589852,415.1972467609729,1.7091526985168457
11,1.1e-05,13.286772743823098,12.640372925164982,25.927145668988082,424.0616671192312,1.8001999855041504
12,1.2e-05,13.099691976016803,12.735361996225855,25.835053972242658,427.2483787827761,1.922668695449829
13,1.3e-05,12.981800704719753,12.858427497906288,25.84022820262604,431.3770039520203,2.014415979385376
14,1.4e-05,12.93388085728895,12.857645879025487,25.791526736314438,431.35078205116287,2.105461835861206
15,1.4999999999999999e-05,12.948357782717887,13.157313849609098,26.105671632326985,441.4041008844175,2.2175164222717285
16,1.6e-05,13.042570240246954,13.205484757327826,26.24805499757478,443.0201477807225,2.3136861324310303
17,1.7e-05,13.198280623788769,13.13514434131945,26.333424965108218,440.6603539475051,2.4070637226104736
18,1.8e-05,13.431146963591281,12.874484040335771,26.305631003927054,431.91567193208135,2.4967920780181885
19,1.8999999999999998e-05,13.720788819621474,12.419243955129762,26.140032774751234,416.64318981348583,2.5877487659454346
20,1.9999999999999998e-05,14.076291426434945,12.067308968614409,26.143600395049354,404.836407056138,2.6782803535461426
21,2.1e-05,14.487019986096135,11.606279028001541,26.093299014097674,389.36968575245294,2.7690012454986572
