iter,ns,epot,ekin,etot,T,t
1,1e-06,17.115472268532503,8.051332918323162,25.166805186855665,270.10766850705886,0.8672323226928711
2,2e-06,17.21157814047105,7.943238034238118,25.15481617470917,266.4812805022472,0.9563169479370117
3,3e-06,17.244691361430768,8.024014399707749,25.268705761138516,269.1911815793499,1.059473991394043
4,4e-06,17.15641149223663,8.32207848266778,25.47848997490441,279.19069288148546,1.1655831336975098
5,4.9999999999999996e-06,16.968659458122026,8.37307283929506,25.34173229741709,280.9014613859483,1.2538480758666992
6,6e-06,16.68555680511658,8.71013809979587,25.39569490491245,292.209391709063,1.3443341255187988
7,7e-06,16.320003397407675,8.998021837194452,25.318025234602125,301.8673708162075,1.4335761070251465
8,8e-06,15.879548607348461,9.791385897598202,25.670934504946665,328.4833012226203,1.522653579711914
9,9e-06,15.381886634988817,9.98068258801092,25.36256922299974,334.833863076437,1.6138584613800049
10,9.999999999999999e-06,14.856265967850478,10.658103488280574,25.51436945613105,357.56011000051745,1.7051246166229248
11,1.1e-05,14.340623999454824,10.946469762569382,25.287093762024206,367.2342773482563,1.7965123653411865
12,1.2e-05,13.851257030264506,11.2685416359155,25.119798666180007,378.0392066293745,1.918853998184204
13,1.3e-05,13.427906133671382,11.740281416973831,25.168187550645214,393.86522372447104,2.0104775428771973
14,1.4e-05,13.070556009910455,12.13452633476367,25.205082344674125,407.09142821076483,2.101667881011963
15,1.4999999999999999e-05,12.799860660619846,12.373497173368122,25.173357833987968,415.108467962,2.1921238899230957
16,1.6e-05,12.611034358620037,12.712111494715455,25.32314585333549,426.4683664769501,2.3095896244049072
17,1.7e-05,12.51627193890245,12.717958473814832,25.23423041271728,426.6645220586859,2.4028444290161133
18,1.8e-05,12.518855190896002,12.8191999253471,25.3380551162431,430.06098978732956,2.4925103187561035
19,1.8999999999999998e-05,12.609145152231056,12.279998617589689,24.889143769820745,411.9717603924229,2.5834059715270996
20,1.9999999999999998e-05,12.779506976589115,12.102128602032346,24.881635578621463,406.0045428289596,2.6738064289093018
21,2.1e-05,13.01795743195856,12.096973731869763,25.114931163828324,405.8316062512281,2.7647907733917236
22,2.2e-05,13.30584033404176,11.857824383625744,25.1636647176675,397.80857782419986,2.8580048084259033
23,2.3e-05,13.644680011519188,11.85481369624747,25.49949370776666,397.70757470377265,2.952796220779419
24,2.4e-05,14.017606542447755,11.576523958227998,25.594130500675753,388.3714569368855,3.046529531478882
25,2.4999999999999998e-05,14.393344006721179,11.009882485285893,25.40322649200707,369.36165959171825,3.1397838592529297
26,2.6e-05,14.745020657668146,10.47732036068319,25.222341018351337,351.49516279288,3.2352254390716553
27,2.7e-05,15.06636833911847,9.943943465093572,25.010311804212044,333.6013318999389,3.33130145072937
28,2.8e-05,15.351766538888521,9.718882763306894,25.070649302195413,326.0509520996185,3.426508665084839
29,2.9e-05,15.574857601221376,9.518205204844463,25.093062806065838,319.31858269099325,3.5173492431640625
30,2.9999999999999997e-05,15.726707478855339,9.330857639596456,25.057565118451794,313.03341046386436,3.60811710357666
31,3.1e-05,15.822403338366833,9.452014230337607,25.27441756870444,317.097995121006,3.6981863975524902
32,3.2e-05,15.873489352007955,9.453141200637905,25.32663055264586,317.1358029378456,3.786196708679199
33,3.2999999999999996e-05,15.875489017199,9.483587289884037,25.359076307083036,318.1572142078621,3.875415802001953
34,3.4e-05,15.840322767104675,9.353475266931989,25.193798034036664,313.79219098489574,3.965555191040039
35,3.5e-05,15.767715423145233,9.390887082924063,25.158602506069297,315.04728979831543,4.051058053970337
36,3.6e-05,15.701305607268967,9.472193166902585,25.173498774171552,317.77496197404895,4.13778829574585
37,3.7e-05,15.641666273065077,9.603401702691459,25.245067975756534,322.1767712210002,4.225268840789795
38,3.7999999999999995e-05,15.594957026784394,9.699956000140283,25.294913026924675,325.41599340107996,4.3176164627075195
39,3.9e-05,15.523041021642483,9.674196470432081,25.197237492074564,324.55180773369983,4.4110167026519775
40,3.9999999999999996e-05,15.441227883779455,9.657689003298886,25.09891688707834,323.99801204477023,4.502404689788818
41,4.1e-05,15.351794970526978,9.763379993824335,25.11517496435131,327.5437537651333,4.594092845916748
42,4.2e-05,15.262491211039826,9.680524826624326,24.94301603766415,324.7641126469248,4.697988748550415
43,4.2999999999999995e-05,15.181273386889062,9.96581982044629,25.147093207335352,334.3352440856227,4.788030624389648
44,4.4e-05,15.087819932629557,10.050489793112575,25.138309725742133,337.17576864738805,4.880340099334717
45,4.4999999999999996e-05,15.000761158526313,9.948309436947273,24.949070595473586,333.74780236515676,4.989135026931763
46,4.6e-05,14.900152541123097,9.857223996622391,24.757376537745486,330.692050457904,5.079526662826538
47,4.7e-05,14.805904110143533,9.901556419953724,24.707460530097258,332.17932314017537,5.171918153762817
48,4.8e-05,14.708333113040844,9.785803127971434,24.494136241012278,328.2960093911937,5.26341700553894
49,4.9e-05,14.628997107385361,9.374884549512498,24.00388165689786,314.5104337231968,5.35326886177063
50,4.9999999999999996e-05,14.552669815955793,9.405019961711085,23.95768977766688,315.5214223397444,5.442929983139038
51,5.1e-05,14.494842183996433,9.453557595534846,23.94839977953128,317.1497722341015,5.534430503845215
